timestamp,user,src_ip,action
2025-09-20 10:29:55,bob,192.168.0.53,login_failed
2025-09-20 10:30:02,dave,192.168.0.21,login_success
2025-09-20 10:30:05,dave,192.168.0.6,login_success
2025-09-20 10:30:10,alice,192.168.0.12,login_success
2025-09-20 10:30:15,dave,192.168.0.28,login_success
2025-09-20 10:30:18,dave,192.168.0.31,login_success
2025-09-20 10:30:25,bob,192.168.0.23,login_success
2025-09-20 10:30:27,erin,192.168.0.11,login_success
2025-09-20 10:30:32,carol,192.168.0.57,login_success
2025-09-20 10:30:37,carol,192.168.0.48,login_success
2025-09-20 10:30:42,carol,192.168.0.27,login_success
2025-09-20 10:30:46,bob,192.168.0.50,login_success
2025-09-20 10:30:51,carol,192.168.0.34,login_success
2025-09-20 10:30:55,erin,192.168.0.8,login_success
2025-09-20 10:30:58,carol,192.168.0.17,login_success
2025-09-20 10:31:02,dave,192.168.0.9,login_failed
2025-09-20 10:31:08,carol,192.168.0.30,login_success
2025-09-20 10:31:13,bob,192.168.0.11,login_success
2025-09-20 10:31:20,alice,192.168.0.5,login_success
2025-09-20 10:31:23,carol,192.168.0.26,login_failed
2025-09-20 10:31:29,erin,192.168.0.28,login_success
2025-09-20 10:31:32,bob,192.168.0.57,login_success
2025-09-20 10:31:34,bob,192.168.0.54,login_success
2025-09-20 10:31:36,carol,192.168.0.38,login_failed
2025-09-20 10:31:41,carol,192.168.0.14,login_success
2025-09-20 10:31:43,bob,192.168.0.33,login_success
2025-09-20 10:31:49,erin,192.168.0.31,login_success
2025-09-20 10:31:52,dave,192.168.0.58,login_success
2025-09-20 10:31:59,carol,192.168.0.33,login_success
2025-09-20 10:32:01,alice,192.168.0.7,login_failed
2025-09-20 10:32:07,dave,192.168.0.34,login_success
2025-09-20 10:32:10,dave,192.168.0.17,login_success
2025-09-20 10:32:17,bob,192.168.0.39,login_success
2025-09-20 10:32:20,carol,192.168.0.5,login_success
2025-09-20 10:32:27,alice,192.168.0.20,login_success
2025-09-20 10:32:30,dave,192.168.0.40,login_success
2025-09-20 10:32:33,dave,192.168.0.20,login_success
2025-09-20 10:32:35,erin,192.168.0.2,login_success
2025-09-20 10:32:38,alice,192.168.0.29,login_success
2025-09-20 10:32:42,bob,192.168.0.58,login_success
2025-09-20 10:32:49,carol,192.168.0.48,login_success
2025-09-20 10:32:56,carol,192.168.0.50,login_success
2025-09-20 10:32:59,dave,192.168.0.25,login_failed
2025-09-20 10:33:03,alice,192.168.0.27,login_success
2025-09-20 10:33:09,alice,192.168.0.38,login_success
2025-09-20 10:33:14,erin,192.168.0.14,login_success
2025-09-20 10:33:21,carol,192.168.0.37,login_success
2025-09-20 10:33:27,carol,192.168.0.6,login_success
2025-09-20 10:33:32,dave,192.168.0.34,login_success
2025-09-20 10:33:36,dave,192.168.0.50,login_failed
2025-09-20 10:33:39,erin,192.168.0.19,login_success
2025-09-20 10:33:41,erin,192.168.0.45,login_success
2025-09-20 10:33:43,erin,192.168.0.9,login_success
2025-09-20 10:33:47,bob,192.168.0.8,login_success
2025-09-20 10:33:49,dave,192.168.0.25,login_success
2025-09-20 10:33:53,carol,192.168.0.37,login_success
2025-09-20 10:33:58,carol,192.168.0.50,login_success
2025-09-20 10:34:02,bob,192.168.0.14,login_success
2025-09-20 10:34:06,erin,192.168.0.34,login_success
2025-09-20 10:34:10,dave,192.168.0.34,login_success
2025-09-20 10:34:13,alice,192.168.0.4,login_success
2025-09-20 10:34:18,alice,192.168.0.10,login_success
2025-09-20 10:34:23,carol,192.168.0.53,login_success
2025-09-20 10:34:25,dave,192.168.0.35,login_success
2025-09-20 10:34:32,dave,192.168.0.11,login_success
2025-09-20 10:34:35,erin,192.168.0.59,login_success
2025-09-20 10:34:42,erin,192.168.0.10,login_success
2025-09-20 10:34:46,carol,192.168.0.41,login_success
2025-09-20 10:34:50,carol,192.168.0.12,login_success
2025-09-20 10:34:57,dave,192.168.0.41,login_success
2025-09-20 10:34:59,carol,192.168.0.39,login_success
2025-09-20 10:35:05,carol,192.168.0.34,login_success
2025-09-20 10:35:09,erin,192.168.0.36,login_success
2025-09-20 10:35:16,dave,192.168.0.47,login_success
2025-09-20 10:35:23,erin,192.168.0.21,login_success
2025-09-20 10:35:25,dave,192.168.0.54,login_success
2025-09-20 10:35:32,alice,192.168.0.25,login_success
2025-09-20 10:35:34,carol,192.168.0.45,login_success
2025-09-20 10:35:40,alice,192.168.0.28,login_success
2025-09-20 10:35:46,erin,192.168.0.21,login_success
2025-09-20 10:35:51,alice,192.168.0.40,login_success
2025-09-20 10:35:55,dave,192.168.0.18,login_success
2025-09-20 10:35:59,erin,192.168.0.38,login_success
2025-09-20 10:36:03,bob,192.168.0.48,login_success
2025-09-20 10:36:05,alice,192.168.0.39,login_success
2025-09-20 10:36:08,dave,192.168.0.12,login_success
2025-09-20 10:36:14,erin,192.168.0.42,login_failed
2025-09-20 10:36:19,erin,192.168.0.51,login_success
2025-09-20 10:36:24,dave,192.168.0.11,login_success
2025-09-20 10:36:31,bob,192.168.0.4,login_success
2025-09-20 10:36:36,erin,192.168.0.46,login_failed
2025-09-20 10:36:39,alice,192.168.0.14,login_success
2025-09-20 10:36:44,alice,192.168.0.30,login_success
2025-09-20 10:36:47,carol,192.168.0.28,login_success
2025-09-20 10:36:52,bob,192.168.0.28,login_success
2025-09-20 10:36:55,bob,192.168.0.28,login_success
2025-09-20 10:37:00,erin,192.168.0.51,login_success
2025-09-20 10:37:07,erin,192.168.0.32,login_success
2025-09-20 10:37:11,alice,192.168.0.47,login_success
2025-09-20 10:37:13,bob,192.168.0.35,login_success
2025-09-20 10:37:16,bob,192.168.0.37,login_success
2025-09-20 10:37:18,carol,192.168.0.44,login_success
2025-09-20 10:37:25,dave,192.168.0.35,login_success
2025-09-20 10:37:30,dave,192.168.0.22,login_success
2025-09-20 10:37:34,bob,192.168.0.31,login_success
2025-09-20 10:37:39,erin,192.168.0.23,login_success
2025-09-20 10:37:42,erin,192.168.0.24,login_success
2025-09-20 10:37:47,carol,192.168.0.41,login_success
2025-09-20 10:37:54,dave,192.168.0.14,login_success
2025-09-20 10:37:59,bob,192.168.0.19,login_failed
2025-09-20 10:38:03,erin,192.168.0.21,login_success
2025-09-20 10:38:05,bob,192.168.0.21,login_success
2025-09-20 10:38:11,carol,192.168.0.47,login_success
2025-09-20 10:38:17,bob,192.168.0.46,login_success
2025-09-20 10:38:22,dave,192.168.0.22,login_failed
2025-09-20 10:38:27,dave,192.168.0.24,login_success
2025-09-20 10:38:29,erin,192.168.0.52,login_success
2025-09-20 10:38:35,carol,192.168.0.20,login_success
2025-09-20 10:38:39,alice,192.168.0.38,login_success
2025-09-20 10:38:43,erin,192.168.0.26,login_success
2025-09-20 10:38:47,dave,192.168.0.54,login_success
2025-09-20 10:38:54,carol,192.168.0.51,login_success
2025-09-20 10:38:59,bob,192.168.0.20,login_success
2025-09-20 10:39:06,alice,192.168.0.20,login_success
2025-09-20 10:39:13,alice,192.168.0.24,login_success
2025-09-20 10:39:17,dave,192.168.0.43,login_success
2025-09-20 10:39:19,carol,192.168.0.49,login_success
2025-09-20 10:39:26,dave,192.168.0.15,login_success
2025-09-20 10:39:33,bob,192.168.0.54,login_success
2025-09-20 10:39:37,erin,192.168.0.19,login_failed
2025-09-20 10:39:41,erin,192.168.0.46,login_success
2025-09-20 10:39:43,carol,192.168.0.10,login_success
2025-09-20 10:39:49,alice,192.168.0.41,login_failed
2025-09-20 10:39:51,erin,192.168.0.17,login_success
2025-09-20 10:39:53,bob,192.168.0.5,login_success
2025-09-20 10:39:58,erin,192.168.0.16,login_success
2025-09-20 10:40:05,bob,192.168.0.5,login_success
2025-09-20 10:40:10,alice,192.168.0.28,login_success
2025-09-20 10:40:17,carol,192.168.0.47,login_success
2025-09-20 10:40:19,dave,192.168.0.8,login_success
2025-09-20 10:40:21,bob,192.168.0.2,login_success
2025-09-20 10:40:27,erin,192.168.0.12,login_success
2025-09-20 10:40:31,dave,192.168.0.43,login_success
2025-09-20 10:40:33,dave,192.168.0.32,login_success
2025-09-20 10:40:38,bob,192.168.0.50,login_success
2025-09-20 10:40:41,carol,192.168.0.22,login_success
2025-09-20 10:40:48,carol,192.168.0.43,login_success
2025-09-20 10:40:54,alice,192.168.0.51,login_success
2025-09-20 10:41:01,alice,192.168.0.43,login_success
2025-09-20 10:41:05,erin,192.168.0.16,login_failed
2025-09-20 10:41:08,erin,192.168.0.49,login_success
2025-09-20 10:41:14,alice,192.168.0.13,login_success
2025-09-20 10:41:19,dave,192.168.0.58,login_success
2025-09-20 10:41:24,bob,192.168.0.4,login_success
2025-09-20 10:41:30,dave,192.168.0.52,login_success
2025-09-20 10:41:32,dave,192.168.0.13,login_success
2025-09-20 10:41:34,carol,192.168.0.58,login_success
2025-09-20 10:41:36,alice,192.168.0.2,login_success
2025-09-20 10:41:41,carol,192.168.0.38,login_success
2025-09-20 10:41:48,erin,192.168.0.8,login_success
2025-09-20 10:41:50,carol,192.168.0.20,login_success
2025-09-20 10:41:55,dave,192.168.0.43,login_success
2025-09-20 10:42:01,erin,192.168.0.35,login_success
2025-09-20 10:42:06,dave,192.168.0.58,login_success
2025-09-20 10:42:10,bob,192.168.0.56,login_success
2025-09-20 10:42:15,erin,192.168.0.31,login_success
2025-09-20 10:42:22,carol,192.168.0.14,login_success
2025-09-20 10:42:26,alice,192.168.0.23,login_success
2025-09-20 10:42:29,bob,192.168.0.48,login_success
2025-09-20 10:42:33,dave,192.168.0.43,login_success
2025-09-20 10:42:35,carol,192.168.0.47,login_success
2025-09-20 10:42:42,bob,192.168.0.2,login_success
2025-09-20 10:42:44,carol,192.168.0.52,login_success
2025-09-20 10:42:50,carol,192.168.0.38,login_success
2025-09-20 10:42:53,bob,192.168.0.13,login_success
2025-09-20 10:42:57,erin,192.168.0.56,login_success
2025-09-20 10:42:59,dave,192.168.0.54,login_success
2025-09-20 10:43:05,dave,192.168.0.34,login_success
2025-09-20 10:43:12,carol,192.168.0.7,login_success
2025-09-20 10:43:18,dave,192.168.0.44,login_success
2025-09-20 10:43:20,alice,192.168.0.13,login_success
2025-09-20 10:43:27,bob,192.168.0.32,login_success
2025-09-20 10:43:29,carol,192.168.0.17,login_success
2025-09-20 10:43:33,alice,192.168.0.18,login_success
2025-09-20 10:43:35,dave,192.168.0.17,login_success
2025-09-20 10:43:41,dave,192.168.0.50,login_success
2025-09-20 10:43:48,carol,192.168.0.23,login_success
2025-09-20 10:43:55,carol,192.168.0.39,login_failed
2025-09-20 10:43:57,erin,192.168.0.2,login_success
2025-09-20 10:43:59,carol,192.168.0.43,login_success
2025-09-20 10:44:05,carol,192.168.0.46,login_success
2025-09-20 10:44:07,bob,192.168.0.5,login_success
2025-09-20 10:44:11,alice,192.168.0.31,login_success
2025-09-20 10:44:15,carol,192.168.0.12,login_success
2025-09-20 10:44:22,dave,192.168.0.45,login_success
2025-09-20 10:44:27,erin,192.168.0.59,login_success
2025-09-20 10:44:33,carol,192.168.0.46,login_success
2025-09-20 10:44:38,alice,192.168.0.42,login_success
2025-09-20 10:44:40,carol,192.168.0.25,login_success
2025-09-20 10:44:45,erin,192.168.0.16,login_success
2025-09-20 10:44:47,bob,192.168.0.10,login_success
2025-09-20 10:44:54,dave,192.168.0.11,login_success
2025-09-20 10:44:56,dave,192.168.0.49,login_success
2025-09-20 10:44:59,erin,192.168.0.25,login_success
2025-09-20 10:45:04,dave,192.168.0.46,login_success
2025-09-20 10:45:09,erin,192.168.0.32,login_success
2025-09-20 10:45:13,erin,192.168.0.53,login_success
2025-09-20 10:45:18,bob,192.168.0.50,login_success
2025-09-20 10:45:23,bob,192.168.0.45,login_success
2025-09-20 10:45:25,erin,192.168.0.57,login_failed
2025-09-20 10:45:31,alice,192.168.0.35,login_success
2025-09-20 10:45:34,dave,192.168.0.35,login_success
2025-09-20 10:45:40,carol,192.168.0.6,login_success
2025-09-20 10:45:43,erin,192.168.0.9,login_success
2025-09-20 10:45:45,alice,192.168.0.55,login_success
2025-09-20 10:45:50,erin,192.168.0.59,login_success
2025-09-20 10:45:57,erin,192.168.0.14,login_success
2025-09-20 10:46:00,erin,192.168.0.36,login_success
2025-09-20 10:46:04,bob,192.168.0.12,login_success
2025-09-20 10:46:07,carol,192.168.0.56,login_success
2025-09-20 10:46:14,erin,192.168.0.30,login_success
2025-09-20 10:46:18,alice,192.168.0.45,login_success
2025-09-20 10:46:24,bob,192.168.0.47,login_success
2025-09-20 10:46:30,erin,192.168.0.33,login_success
2025-09-20 10:46:32,alice,192.168.0.59,login_success
2025-09-20 10:46:34,erin,192.168.0.30,login_success
2025-09-20 10:46:36,alice,192.168.0.31,login_success
2025-09-20 10:46:42,bob,192.168.0.34,login_success
2025-09-20 10:46:45,dave,192.168.0.31,login_success
2025-09-20 10:46:51,erin,192.168.0.5,login_success
2025-09-20 10:46:57,erin,192.168.0.31,login_success
2025-09-20 10:47:04,carol,192.168.0.48,login_success
2025-09-20 10:47:07,alice,192.168.0.27,login_success
2025-09-20 10:47:11,carol,192.168.0.54,login_success
2025-09-20 10:47:13,alice,192.168.0.49,login_success
2025-09-20 10:47:17,bob,192.168.0.39,login_success
2025-09-20 10:47:20,alice,192.168.0.4,login_success
2025-09-20 10:47:27,dave,192.168.0.24,login_success
2025-09-20 10:47:29,alice,192.168.0.36,login_success
2025-09-20 10:47:32,alice,192.168.0.59,login_success
2025-09-20 10:47:38,alice,192.168.0.32,login_success
2025-09-20 10:47:44,alice,192.168.0.20,login_success
2025-09-20 10:47:46,dave,192.168.0.13,login_failed
2025-09-20 10:47:50,bob,192.168.0.51,login_success
2025-09-20 10:47:55,dave,192.168.0.25,login_success
2025-09-20 10:47:59,dave,192.168.0.30,login_success
2025-09-20 10:48:03,dave,192.168.0.26,login_success
2025-09-20 10:48:05,alice,192.168.0.45,login_success
2025-09-20 10:48:11,erin,192.168.0.10,login_success
2025-09-20 10:48:16,carol,192.168.0.9,login_success
2025-09-20 10:48:23,bob,192.168.0.36,login_success
2025-09-20 10:48:28,dave,192.168.0.35,login_success
2025-09-20 10:48:31,bob,192.168.0.48,login_success
2025-09-20 10:48:35,bob,192.168.0.55,login_success
2025-09-20 10:48:41,alice,192.168.0.50,login_success
2025-09-20 10:48:45,alice,192.168.0.21,login_success
2025-09-20 10:48:49,dave,192.168.0.45,login_success
2025-09-20 10:48:52,erin,192.168.0.29,login_success
2025-09-20 10:48:59,erin,192.168.0.26,login_success
2025-09-20 10:49:05,bob,192.168.0.17,login_success
2025-09-20 10:49:11,dave,192.168.0.24,login_success
2025-09-20 10:49:17,bob,192.168.0.19,login_failed
2025-09-20 10:49:23,bob,192.168.0.58,login_success
2025-09-20 10:49:30,alice,192.168.0.4,login_success
2025-09-20 10:49:35,dave,192.168.0.41,login_success
2025-09-20 10:49:41,alice,192.168.0.17,login_success
2025-09-20 10:49:48,bob,192.168.0.6,login_success
2025-09-20 10:49:54,alice,192.168.0.40,login_failed
2025-09-20 10:50:01,alice,192.168.0.30,login_success
2025-09-20 10:50:07,erin,192.168.0.45,login_success
2025-09-20 10:50:13,alice,192.168.0.17,login_success
2025-09-20 10:50:20,alice,192.168.0.27,login_success
2025-09-20 10:50:24,dave,192.168.0.16,login_success
2025-09-20 10:50:27,erin,192.168.0.15,login_success
2025-09-20 10:50:31,alice,192.168.0.10,login_success
2025-09-20 10:50:37,erin,192.168.0.20,login_success
2025-09-20 10:50:42,bob,192.168.0.54,login_success
2025-09-20 10:50:46,erin,192.168.0.22,login_success
2025-09-20 10:50:50,erin,192.168.0.40,login_success
2025-09-20 10:50:56,carol,192.168.0.17,login_success
2025-09-20 10:50:59,carol,192.168.0.58,login_success
2025-09-20 10:51:03,bob,192.168.0.44,login_success
2025-09-20 10:51:07,erin,192.168.0.16,login_success
2025-09-20 10:51:14,dave,192.168.0.21,login_success
2025-09-20 10:51:17,carol,192.168.0.5,login_success
2025-09-20 10:51:23,erin,192.168.0.39,login_success
2025-09-20 10:51:29,bob,192.168.0.42,login_success
2025-09-20 10:51:34,dave,192.168.0.37,login_success
2025-09-20 10:51:38,dave,192.168.0.5,login_success
2025-09-20 10:51:42,carol,192.168.0.43,login_success
2025-09-20 10:51:47,dave,192.168.0.52,login_success
2025-09-20 10:51:54,erin,192.168.0.22,login_success
2025-09-20 10:51:59,dave,192.168.0.28,login_success
2025-09-20 10:52:04,bob,192.168.0.21,login_success
2025-09-20 10:52:07,dave,192.168.0.13,login_failed
2025-09-20 10:52:09,erin,192.168.0.32,login_failed
2025-09-20 10:52:12,bob,192.168.0.56,login_failed
2025-09-20 10:52:17,bob,192.168.0.21,login_success
2025-09-20 10:52:24,bob,192.168.0.53,login_success
2025-09-20 10:52:27,dave,192.168.0.5,login_success
2025-09-20 10:52:31,erin,192.168.0.28,login_success
2025-09-20 10:52:35,dave,192.168.0.37,login_success
2025-09-20 10:52:37,erin,192.168.0.10,login_success
2025-09-20 10:52:39,dave,192.168.0.17,login_success
2025-09-20 10:52:46,carol,192.168.0.15,login_success
2025-09-20 10:52:51,carol,192.168.0.43,login_success
2025-09-20 10:52:56,alice,192.168.0.30,login_success
2025-09-20 10:53:00,carol,192.168.0.7,login_success
2025-09-20 10:53:02,erin,192.168.0.48,login_success
2025-09-20 10:53:08,bob,192.168.0.5,login_success
2025-09-20 10:53:10,carol,192.168.0.26,login_success
2025-09-20 10:53:14,erin,192.168.0.40,login_success
2025-09-20 10:53:18,alice,192.168.0.57,login_success
2025-09-20 10:53:24,alice,192.168.0.14,login_failed
2025-09-20 10:53:30,erin,192.168.0.48,login_success
2025-09-20 10:53:33,erin,192.168.0.15,login_success
2025-09-20 10:53:39,dave,192.168.0.15,login_success
2025-09-20 10:53:43,carol,192.168.0.21,login_success
2025-09-20 10:53:46,alice,192.168.0.15,login_success
2025-09-20 10:53:52,bob,192.168.0.49,login_success
2025-09-20 10:53:55,alice,192.168.0.49,login_success
2025-09-20 10:53:59,dave,192.168.0.17,login_success
2025-09-20 10:54:01,erin,192.168.0.47,login_success
2025-09-20 10:54:05,bob,192.168.0.27,login_failed
2025-09-20 10:54:08,bob,192.168.0.37,login_success
2025-09-20 10:54:15,carol,192.168.0.51,login_success
2025-09-20 10:54:17,carol,192.168.0.26,login_success
2025-09-20 10:54:23,dave,192.168.0.36,login_success
2025-09-20 10:54:29,carol,192.168.0.21,login_success
2025-09-20 10:54:35,carol,192.168.0.25,login_success
2025-09-20 10:54:37,erin,192.168.0.58,login_success
2025-09-20 10:54:42,dave,192.168.0.31,login_success
2025-09-20 10:54:44,alice,192.168.0.53,login_success
2025-09-20 10:54:51,dave,192.168.0.50,login_success
2025-09-20 10:54:58,carol,192.168.0.15,login_success
2025-09-20 10:55:02,carol,192.168.0.22,login_success
2025-09-20 10:55:06,dave,192.168.0.4,login_success
2025-09-20 10:55:12,erin,192.168.0.57,login_failed
2025-09-20 10:55:15,bob,192.168.0.49,login_success
2025-09-20 10:55:19,bob,192.168.0.3,login_success
2025-09-20 10:55:22,carol,192.168.0.37,login_success
2025-09-20 10:55:25,erin,192.168.0.39,login_success
2025-09-20 10:55:32,dave,192.168.0.20,login_success
2025-09-20 10:55:35,bob,192.168.0.14,login_success
2025-09-20 10:55:40,carol,192.168.0.16,login_success
2025-09-20 10:55:44,dave,192.168.0.38,login_success
2025-09-20 10:55:51,bob,192.168.0.33,login_success
2025-09-20 10:55:55,erin,192.168.0.43,login_success
2025-09-20 10:56:01,carol,192.168.0.18,login_success
2025-09-20 10:56:03,dave,192.168.0.48,login_success
2025-09-20 10:56:09,dave,192.168.0.31,login_success
2025-09-20 10:56:13,bob,192.168.0.48,login_success
2025-09-20 10:56:15,carol,192.168.0.12,login_success
2025-09-20 10:56:17,bob,192.168.0.48,login_success
2025-09-20 10:56:24,erin,192.168.0.33,login_success
2025-09-20 10:56:29,bob,192.168.0.58,login_success
2025-09-20 10:56:34,erin,192.168.0.43,login_success
2025-09-20 10:56:37,alice,192.168.0.35,login_success
2025-09-20 10:56:42,alice,192.168.0.55,login_success
2025-09-20 10:56:48,alice,192.168.0.54,login_success
2025-09-20 10:56:55,alice,192.168.0.50,login_success
2025-09-20 10:57:00,alice,192.168.0.28,login_success
2025-09-20 10:57:03,bob,192.168.0.55,login_success
2025-09-20 10:57:10,bob,192.168.0.6,login_success
2025-09-20 10:57:13,bob,192.168.0.2,login_success
2025-09-20 10:57:15,bob,192.168.0.34,login_success
2025-09-20 10:57:17,dave,192.168.0.25,login_success
2025-09-20 10:57:20,alice,192.168.0.41,login_success
2025-09-20 10:57:23,erin,192.168.0.32,login_success
2025-09-20 10:57:30,dave,192.168.0.3,login_success
2025-09-20 10:57:33,alice,192.168.0.36,login_success
2025-09-20 10:57:40,erin,192.168.0.28,login_success
2025-09-20 10:57:42,alice,192.168.0.3,login_success
2025-09-20 10:57:47,erin,192.168.0.48,login_success
2025-09-20 10:57:49,carol,192.168.0.36,login_success
2025-09-20 10:57:51,carol,192.168.0.3,login_success
2025-09-20 10:57:56,erin,192.168.0.54,login_success
2025-09-20 10:57:59,dave,192.168.0.53,login_success
2025-09-20 10:58:05,bob,192.168.0.8,login_success
2025-09-20 10:58:12,alice,192.168.0.35,login_success
2025-09-20 10:58:17,bob,192.168.0.17,login_success
2025-09-20 10:58:19,bob,192.168.0.41,login_success
2025-09-20 10:58:22,erin,192.168.0.18,login_success
2025-09-20 10:58:27,carol,192.168.0.19,login_success
2025-09-20 10:58:30,dave,192.168.0.7,login_success
2025-09-20 10:58:36,carol,192.168.0.27,login_success
2025-09-20 10:58:42,dave,192.168.0.38,login_success
2025-09-20 10:58:47,bob,192.168.0.46,login_success
2025-09-20 10:58:52,bob,192.168.0.21,login_success
2025-09-20 10:58:59,alice,192.168.0.43,login_success
2025-09-20 10:59:04,alice,192.168.0.7,login_success
2025-09-20 10:59:09,dave,192.168.0.26,login_failed
2025-09-20 10:59:11,dave,192.168.0.37,login_success
2025-09-20 10:59:16,dave,192.168.0.5,login_success
2025-09-20 10:59:20,alice,192.168.0.46,login_success
2025-09-20 10:59:23,bob,192.168.0.7,login_success
2025-09-20 10:59:27,dave,192.168.0.56,login_success
2025-09-20 10:59:32,dave,192.168.0.43,login_success
2025-09-20 10:59:38,carol,192.168.0.38,login_success
2025-09-20 10:59:44,alice,192.168.0.59,login_success
2025-09-20 10:59:47,erin,192.168.0.4,login_success
2025-09-20 10:59:49,bob,192.168.0.15,login_success
2025-09-20 10:59:56,erin,192.168.0.32,login_success
2025-09-20 10:59:58,carol,192.168.0.4,login_success
2025-09-20 11:00:04,alice,192.168.0.45,login_success
2025-09-20 11:00:06,carol,192.168.0.59,login_success
2025-09-20 11:00:07,alice,203.0.113.77,login_failed
2025-09-20 11:00:11,erin,192.168.0.38,login_success
2025-09-20 11:00:13,alice,203.0.113.77,login_failed
2025-09-20 11:00:16,alice,192.168.0.13,login_failed
2025-09-20 11:00:18,alice,203.0.113.77,login_failed
2025-09-20 11:00:21,carol,192.168.0.3,login_success
2025-09-20 11:00:24,alice,203.0.113.77,login_failed
2025-09-20 11:00:28,bob,192.168.0.39,login_success
2025-09-20 11:00:32,alice,203.0.113.77,login_failed
2025-09-20 11:00:33,bob,192.168.0.50,login_success
2025-09-20 11:00:37,dave,192.168.0.6,login_success
2025-09-20 11:00:38,alice,203.0.113.77,login_failed
2025-09-20 11:00:39,carol,192.168.0.12,login_success
2025-09-20 11:00:45,alice,203.0.113.77,login_failed
2025-09-20 11:00:46,erin,192.168.0.17,login_success
2025-09-20 11:00:51,erin,192.168.0.55,login_success
2025-09-20 11:00:54,alice,203.0.113.77,login_failed
2025-09-20 11:00:54,dave,192.168.0.45,login_success
2025-09-20 11:01:00,erin,192.168.0.23,login_success
2025-09-20 11:01:02,alice,203.0.113.77,login_failed
2025-09-20 11:01:03,dave,192.168.0.50,login_success
2025-09-20 11:01:08,bob,192.168.0.52,login_failed
2025-09-20 11:01:09,alice,203.0.113.77,login_failed
2025-09-20 11:01:12,alice,192.168.0.34,login_success
2025-09-20 11:01:15,alice,203.0.113.77,login_failed
2025-09-20 11:01:19,carol,192.168.0.5,login_success
2025-09-20 11:01:26,alice,192.168.0.29,login_success
2025-09-20 11:01:32,bob,192.168.0.55,login_success
2025-09-20 11:01:37,alice,192.168.0.23,login_success
2025-09-20 11:01:40,erin,192.168.0.51,login_success
2025-09-20 11:01:45,erin,192.168.0.40,login_success
2025-09-20 11:01:47,dave,192.168.0.51,login_success
2025-09-20 11:01:50,carol,192.168.0.3,login_success
2025-09-20 11:01:57,carol,192.168.0.52,login_success
2025-09-20 11:02:01,dave,192.168.0.33,login_success
2025-09-20 11:02:03,bob,192.168.0.24,login_success
2025-09-20 11:02:10,erin,192.168.0.26,login_success
2025-09-20 11:02:16,dave,192.168.0.13,login_success
2025-09-20 11:02:19,erin,192.168.0.44,login_success
2025-09-20 11:02:21,dave,192.168.0.7,login_success
2025-09-20 11:02:25,erin,192.168.0.20,login_success
2025-09-20 11:02:31,bob,192.168.0.47,login_failed
2025-09-20 11:02:35,alice,192.168.0.7,login_success
2025-09-20 11:02:39,carol,192.168.0.11,login_success
2025-09-20 11:02:41,dave,192.168.0.47,login_success
2025-09-20 11:02:47,bob,192.168.0.49,login_success
2025-09-20 11:02:52,dave,192.168.0.22,login_success
2025-09-20 11:02:58,carol,192.168.0.8,login_success
2025-09-20 11:03:01,alice,192.168.0.2,login_success
2025-09-20 11:03:07,carol,192.168.0.30,login_success
2025-09-20 11:03:12,carol,192.168.0.50,login_success
2025-09-20 11:03:15,carol,192.168.0.8,login_failed
2025-09-20 11:03:18,alice,203.0.113.77,login_failed
2025-09-20 11:03:21,bob,192.168.0.7,login_success
2025-09-20 11:03:25,alice,203.0.113.77,login_failed
2025-09-20 11:03:26,bob,192.168.0.29,login_success
2025-09-20 11:03:31,dave,192.168.0.37,login_success
2025-09-20 11:03:33,erin,192.168.0.34,login_success
2025-09-20 11:03:34,alice,203.0.113.77,login_failed
2025-09-20 11:03:38,dave,192.168.0.8,login_success
2025-09-20 11:03:40,alice,192.168.0.7,login_success
2025-09-20 11:03:41,alice,203.0.113.77,login_failed
2025-09-20 11:03:43,carol,192.168.0.37,login_success
2025-09-20 11:03:46,alice,203.0.113.77,login_failed
2025-09-20 11:03:47,alice,192.168.0.40,login_success
2025-09-20 11:03:53,erin,192.168.0.52,login_success
2025-09-20 11:03:55,alice,203.0.113.77,login_failed
2025-09-20 11:03:58,carol,192.168.0.57,login_success
2025-09-20 11:04:03,dave,192.168.0.2,login_success
2025-09-20 11:04:04,alice,203.0.113.77,login_failed
2025-09-20 11:04:05,carol,192.168.0.28,login_success
2025-09-20 11:04:09,alice,203.0.113.77,login_failed
2025-09-20 11:04:10,dave,192.168.0.51,login_success
2025-09-20 11:04:17,alice,192.168.0.48,login_success
2025-09-20 11:04:19,erin,192.168.0.59,login_success
2025-09-20 11:04:22,bob,192.168.0.38,login_success
2025-09-20 11:04:28,erin,192.168.0.12,login_success
2025-09-20 11:04:30,dave,192.168.0.12,login_success
2025-09-20 11:04:37,bob,192.168.0.19,login_success
2025-09-20 11:04:44,carol,192.168.0.19,login_success
2025-09-20 11:04:50,dave,192.168.0.11,login_failed
2025-09-20 11:04:57,alice,192.168.0.12,login_success
2025-09-20 11:05:04,dave,192.168.0.19,login_success
2025-09-20 11:05:11,dave,192.168.0.21,login_success
2025-09-20 11:05:14,dave,192.168.0.52,login_success
2025-09-20 11:05:21,alice,192.168.0.25,login_success
2025-09-20 11:05:28,carol,192.168.0.17,login_success
2025-09-20 11:05:33,dave,192.168.0.40,login_success
2025-09-20 11:05:38,erin,192.168.0.14,login_success
2025-09-20 11:05:42,dave,192.168.0.8,login_success
2025-09-20 11:05:46,bob,192.168.0.21,login_success
